综艺频道,#genre#
电视剧频道15,http://zby.xjqxz.top/dzzypd3/live.m3u8

综合频道,#genre#
大自然纪录片,http://zzy789.xyz/douyu1.php?id=4837387
大自然纪录片,http://maomao.kandiantv.cn/douyu1.php?id=4837387
大自然纪录片,https://www.goodiptv.club/douyu/4837387
德爷单挑荒野,https://lunbo.freetv.top/yy/18570
德爷单挑荒野,http://159.75.85.63:35455/yy/18570
德爷单挑荒野,https://sxtv.cloudns.org/yy/18570
德爷单挑荒野,http://live.iill.top/yy.php?id=18570
欢乐集结号播,https://sxtv.cloudns.org/yy/1354931582
欢乐集结号播,http://live.iill.top/yy.php?id=1354931582
欢乐集结号三,https://sxtv.cloudns.org/yy/1382736822
欢乐集结号三,http://live.iill.top/yy.php?id=1382736822
欢乐集结号四,https://sxtv.cloudns.org/yy/1382736889
欢乐集结号四,http://live.iill.top/yy.php?id=1382736889
荒野二,http://zzy789.xyz/douyu1.php?id=9252708
荒野二,http://maomao.kandiantv.cn/douyu1.php?id=9252708
荒野三,http://zzy789.xyz/douyu1.php?id=1339207
荒野三,http://maomao.kandiantv.cn/douyu1.php?id=1339207
荒野四,http://zzy789.xyz/douyu1.php?id=4933183
荒野四,http://maomao.kandiantv.cn/douyu1.php?id=4933183
荒野五,http://zzy789.xyz/douyu1.php?id=1623125
荒野五,http://maomao.kandiantv.cn/douyu1.php?id=1623125
荒野一,http://zzy789.xyz/douyu1.php?id=454867
荒野一,http://maomao.kandiantv.cn/douyu1.php?id=454867
金星脱口秀播,https://sxtv.cloudns.org/yy/1382735552
金星脱口秀播,http://live.iill.top/yy.php?id=1382735552
经典时刻,http://zzy789.xyz/douyu1.php?id=3485629
经典时刻,http://maomao.kandiantv.cn/douyu1.php?id=3485629
科幻Fans轮播,http://maomao.kandiantv.cn/douyu1.php?id=3508304
科幻Fans轮播,http://zzy789.xyz/douyu1.php?id=3508304
科幻解说轮播,http://maomao.kandiantv.cn/douyu1.php?id=9338839
科幻解说轮播,http://zzy789.xyz/douyu1.php?id=9338839
科幻梦工场播,http://cfss.cc/cdn/hy/15152155.m3u8
科幻梦工场播,http://allinone.netsite.cc/huya/15152155
吐槽大会二季,https://sxtv.cloudns.org/yy/1354936145
吐槽大会二季,http://live.iill.top/yy.php?id=1354936145
吐槽大会海天,https://sxtv.cloudns.org/yy/1354932379
吐槽大会海天,http://live.iill.top/yy.php?id=1354932379
吐槽大会京都,https://sxtv.cloudns.org/yy/1354936210
吐槽大会京都,http://live.iill.top/yy.php?id=1354936210
吐槽大会五季,https://sxtv.cloudns.org/yy/1354889009
吐槽大会五季,http://live.iill.top/yy.php?id=1354889009
脱口秀大会肆,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀大会肆,http://allinone.netsite.cc/huya/30080243
脱口秀大会伍,http://cfss.cc/cdn/hy/11352875.m3u8
脱口秀大会伍,http://allinone.netsite.cc/huya/11352875
脱口秀二,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀二,http://allinone.netsite.cc/huya/30080243
脱口秀一,http://cfss.cc/cdn/hy/11352875.m3u8
脱口秀一,http://allinone.netsite.cc/huya/11352875
笑傲帮集轮播,https://sxtv.cloudns.org/yy/1382735555
笑傲帮集轮播,http://live.iill.top/yy.php?id=1382735555
笑声传奇轮播,https://sxtv.cloudns.org/yy/1382736880
笑声传奇轮播,http://live.iill.top/yy.php?id=1382736880
娱乐扒叔轮播,http://maomao.kandiantv.cn/douyu1.php?id=9624581
娱乐扒叔轮播,http://zzy789.xyz/douyu1.php?id=9624581
粤语经典综艺,http://maomao.kandiantv.cn/douyu1.php?id=7919720
粤语经典综艺,http://zzy789.xyz/douyu1.php?id=7919720
自然,http://zzy789.xyz/douyu1.php?id=6723003
自然,http://maomao.kandiantv.cn/douyu1.php?id=6723003

欢乐集结号播,https://lunbo.freetv.top/yy/1354931582
欢乐集结号三,https://lunbo.freetv.top/yy/1382736822
欢乐集结号四,https://lunbo.freetv.top/yy/1382736889
荒野二,https://www.goodiptv.club/douyu/9252708
荒野三,https://www.goodiptv.club/douyu/1339207
荒野四,https://www.goodiptv.club/douyu/4933183
荒野五,https://www.goodiptv.club/douyu/1623125
荒野一,https://www.goodiptv.club/douyu/454867
金星脱口秀播,https://lunbo.freetv.top/yy/1382735552
经典时刻,https://www.goodiptv.club/douyu/3485629
科幻Fans轮播,https://www.goodiptv.club/douyu/3508304
科幻解说轮播,https://www.goodiptv.club/douyu/9338839
科幻梦工场播,https://www.goodiptv.club/huya/15152155
吐槽大会二季,https://lunbo.freetv.top/yy/1354936145
吐槽大会海天,https://lunbo.freetv.top/yy/1354932379
吐槽大会京都,https://lunbo.freetv.top/yy/1354936210
吐槽大会五季,https://lunbo.freetv.top/yy/1354889009
脱口秀大会肆,https://www.goodiptv.club/huya/30080243
脱口秀大会伍,https://www.goodiptv.club/huya/11352875
脱口秀二,https://www.goodiptv.club/huya/30080243
脱口秀一,https://www.goodiptv.club/huya/11352875
笑傲帮集轮播,https://lunbo.freetv.top/yy/1382735555
笑声传奇轮播,https://lunbo.freetv.top/yy/1382736880
娱乐扒叔轮播,https://www.goodiptv.club/douyu/9624581
粤语经典综艺,https://www.goodiptv.club/douyu/7919720
自然,https://www.goodiptv.club/douyu/6723003

🏆体育频道👉全网,#genre#
纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,,https://epg.pw/stream/b5b459fdf6a6a42903675a6e0b7dea1a98b65b4821289b293c9676167fa75c74.m3u8
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
五星体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
足球频道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
晴彩竞技,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.125:8001
晴彩篮球,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.126:8001
晴彩羽毛,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.127:8001
晴彩竞技,http://drive.mxmy.net:8888/rtp/239.3.1.125:8001
晴彩篮球,http://drive.mxmy.net:8888/rtp/239.3.1.126:8001
晴彩羽毛,http://drive.mxmy.net:8888/rtp/239.3.1.127:8001
晴彩竞技,http://114.254.185.206:9999/rtp/239.3.1.125:8001
晴彩篮球,http://114.254.185.206:9999/rtp/239.3.1.126:8001
晴彩羽毛,http://114.254.185.206:9999/rtp/239.3.1.127:8001
麻辣体育,http://171.221.34.45:4022/udp/239.93.42.2:5140
先锋乒羽,http://171.221.34.45:4022/udp/239.93.42.56:5140
先锋乒羽,http://202.103.213.44:8888/udp/239.81.0.236:4056
先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140
天元围棋,http://171.221.34.45:4022/udp/239.93.42.55:5140
CCTV-05,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05,http://hikvision.city:880/CCTV-5.m3u8
CCTV+5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV-台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
CCTV-台球,http://doityoume.x3322.net:5100/rtp/239.69.1.98:10224
央视高网,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/1.m3u8?m3u8_level=2
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
斗地主台,http://live-cmvideo.cmread.com:80/wd_r4/virtuallive/5101059662/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=86ee7113f215743d9b9272c072214c3c
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005

🎬电影频道👉全网,#genre#
邵氏影院台,https://www.goodiptv.club/douyu/4246519
星光视界台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
重温经典台,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel43067/2300.m3u8
CCTV 电影台,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CHC高清电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?m3u8_level=2
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2
CHC家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?m3u8_level=2
CHC高清电影,http://[2409:8087:4c0a:22:1::21]:6610/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04&
CHC家庭影院,http://[2409:8087:4c0a:22:1::22]:6610/170000001115/UmaiCHAN63807601b19dd/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNRxu2SqX2RKsLT0S7AyQ8XopIVrD6IJGxdajeuKy4iZqZ4tkZuiEpwSRPszF6PIvg4&IA
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNSXQZMUEnZPBI3Y%2BI8ABE4PJC%2B6OvlZZw5ubC%2FbrIdxFJJY1CcAGU%2BYDDQV9oJ%2FVqQ
CHC动作电影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
黑莓电影频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
古装剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
动作电影频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
家庭剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
惊悚悬疑频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
军旅剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
超级电影@代,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv
周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
周星驰典@代,https://www.goodiptv.club/douyu/3637778
超级电影ipv6,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
军旅剧场ipv6,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
海外剧场ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCtv6影院代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
CCtv6影院代,http://hikvision.city:880/CCTV-6.m3u8
惊悚悬疑ipv6,https://epg.pw/stream/e58b03bfd507e0a80eabeca0e7c42e0204fcc777ae692448daa4b2f9ce4fe01e.m3u8
惊悚悬疑ipv6,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
CHC高清电影,https://epg.pw/stream/3bcacb2ddf662037b37dee63df19deeeffab03d9025530ab692946de8d43966c.m3u8
CHC动作电影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf1.m3u8
CHC家庭影院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef696.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
梨园卫视频道,http://222.223.118.222:2180/live/lypd/index.m3u8
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
豆瓣高分@代,https://www.goodiptv.club/douyu/8770422
下饭神剧@代,https://www.goodiptv.club/douyu/276200
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
瑶瑶恐怖✔版,http://159.75.85.63:35455/douyu/2935323
怡寶影院✔版,http://159.75.85.63:35455/douyu/434971
小黛兮影✔㊣版,http://159.75.85.63:35455/douyu/11553944
吃米滴虫✔原,https://www.goodiptv.club/douyu/315457
冰冰经典✔原,https://www.goodiptv.club/douyu/74374
星爷影院✔原,https://www.goodiptv.club/douyu/508118
凌儿影院✔原,https://www.goodiptv.club/douyu/1377142
瑶瑶恐怖✔原,https://www.goodiptv.club/douyu/2935323
小黛兮影✔原,https://www.goodiptv.club/douyu/11553944
萌小鬼片✔原,https://www.goodiptv.club/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,https://www.goodiptv.club/douyu/122402
可乐影院✔原,https://www.goodiptv.club/douyu/20415
小宇60帧✔原,https://www.goodiptv.club/douyu/323876
恐怖惊悚✔原,https://www.goodiptv.club/douyu/96577
電影劇場✔原,https://www.goodiptv.club/douyu/7575350
豆瓣高分✔原,https://www.goodiptv.club/douyu/8770422
花卷陪看✔原,https://www.goodiptv.club/douyu/52787
漫威剧情✔原,https://www.goodiptv.club/douyu/6140589
霍格沃茨✔原,https://www.goodiptv.club/douyu/8814650
鱼宝恐怖✔原,https://www.goodiptv.club/douyu/1165374
鬼片恐怖✔原,https://www.goodiptv.club/douyu/2935323
小u*鬼片✔原,https://www.goodiptv.club/douyu/96577
吃奶滴虫✔原,https://www.goodiptv.club/douyu/263824
变种人片✔原,hhttps://www.goodiptv.club/douyu/9651304
喜剧电影✔原,https://www.goodiptv.club/douyu/9292492
女神电影✔原,https://www.goodiptv.club/douyu/747764
华语经典✔原,https://www.goodiptv.club/douyu/434971
避风影院✔原,https://www.goodiptv.club/douyu/9826611
欧美大片✔原,https://www.goodiptv.club/douyu/2793084
贝爷max ✔原,https://www.goodiptv.club/douyu/4332
贝爷影厅✔原,https://www.goodiptv.club/douyu/252802
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
赵本山经小品,https://www.goodiptv.club/douyu/9817716
开心麻花小品,https://www.goodiptv.club/douyu/10153463
宋小宝小品台,https://www.goodiptv.club/douyu/9817729
粤语集轮播台,https://www.goodiptv.club/douyu/10338873
粤语轮播港剧,https://www.goodiptv.club/douyu/9019945
粤语经典综艺,https://www.goodiptv.club/douyu/7919720
粤语版电影一,https://www.goodiptv.club/douyu/5033502
粤语版电影二,https://www.goodiptv.club/douyu/6566671
粤语版电影三,https://www.goodiptv.club/douyu/1226741

🎬怀旧电影👉全网,#genre#
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典神话频道,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
重温经典卫星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典电影频道,https://ali.hlspull.yximgs.com/live/asdfg32522.flv 
经典影院频道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
经典影院频道,http://live.dxms.top:80/dwy/jdyst.php
经典怀旧频道,http://live.dxms.top:80/dwy/jdhj.php
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场频道,http://cfss.cc/cdn/hy/11602082.flv
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典星光频道,http://live.dxms.top:80/dwy/xgsj.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典红楼频道,http://live.dxms.top:80/dwy/jdhl.php
经典怀旧频道,http://live.dxms.top:80/dwy/hjjc.php
经典港片频道,http://live.dxms.top:80/dwy/jdgp.php
经典喜剧频道,http://live.dxms.top:80/dwy/jdxj.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php

🎬虎牙轮播👉全网,#genre#
电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv
电影_玄幻,http://cfss.cc/cdn/hy/11342414.flv
电影_谍战,http://cfss.cc/cdn/hy/21059585.flv
电影_战争,http://cfss.cc/cdn/hy/21059592.flv
电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv
电影_国产,http://cfss.cc/cdn/hy/11352973.flv
电影_周星星,http://cfss.cc/cdn/hy/11336587.flv
电影_梁家辉,http://cfss.cc/cdn/hy/11342429.flv
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv
电影_八点档,http://cfss.cc/cdn/hy/880261.flv
电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv
电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv
电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv
电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv
电影_战争片,http://cfss.cc/cdn/hy/21059574.flv
电影_犯罪片,http://cfss.cc/cdn/hy/11352974.flv
电影_古装片,http://cfss.cc/cdn/hy/11336590.flv
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv
